1 #_styr
100 #_endyr
1 #_nseas
 12 #_months/season
1 #_spawn_seas
1 #_Nfleet
2 #_Nsurveys
1 #_N_areas
Fishery%Survey%CPUE
 0.5 0.5 0.5 #_surveytiming_in_season
 1 1 1 #_area_assignments_for_each_fishery_and_survey
 1 #_units of catch:  1=bio; 2=num
 0.01 #_se of log(catch) only used for init_eq_catch and for Fmethod 2 and 3; use -1 for discard only fleets
1 #_Ngenders
25 #_Nages
 0 #_init_equil_catch_for_each_fishery
100 #_N_lines_of_catch_to_read
#_catch_biomass(mtons):_columns_are_fisheries,year,season
0 1 1
0 2 1
0 3 1
0 4 1
0 5 1
0 6 1
0 7 1
0 8 1
0 9 1
0 10 1
0 11 1
0 12 1
0 13 1
0 14 1
0 15 1
0 16 1
0 17 1
0 18 1
0 19 1
0 20 1
0 21 1
0 22 1
0 23 1
0 24 1
0 25 1
1.06021e+009 26 1
7.90698e+008 27 1
5.93792e+008 28 1
4.4622e+008 29 1
3.36365e+008 30 1
2.73917e+008 31 1
2.50256e+008 32 1
2.42666e+008 33 1
2.35123e+008 34 1
2.21726e+008 35 1
2.13777e+008 36 1
2.11042e+008 37 1
1.97347e+008 38 1
1.77966e+008 39 1
1.56357e+008 40 1
1.42439e+008 41 1
1.37555e+008 42 1
1.36254e+008 43 1
1.31416e+008 44 1
1.23095e+008 45 1
1.10198e+008 46 1
9.73823e+007 47 1
8.81689e+007 48 1
8.04815e+007 49 1
7.13965e+007 50 1
6.7564e+007 51 1
6.70315e+007 52 1
6.49016e+007 53 1
6.31206e+007 54 1
6.56057e+007 55 1
6.76995e+007 56 1
6.65985e+007 57 1
6.23091e+007 58 1
5.63712e+007 59 1
5.46852e+007 60 1
5.59965e+007 61 1
5.7359e+007 62 1
5.75886e+007 63 1
5.3625e+007 64 1
5.07883e+007 65 1
4.88244e+007 66 1
4.89309e+007 67 1
5.17824e+007 68 1
5.43609e+007 69 1
5.78524e+007 70 1
6.12318e+007 71 1
6.04994e+007 72 1
5.71641e+007 73 1
5.51194e+007 74 1
5.27305e+007 75 1
4.9908e+007 76 1
4.99627e+007 77 1
5.45398e+007 78 1
6.21488e+007 79 1
6.70923e+007 80 1
6.86556e+007 81 1
7.22726e+007 82 1
7.31359e+007 83 1
7.38666e+007 84 1
7.80588e+007 85 1
7.63544e+007 86 1
7.16769e+007 87 1
7.31633e+007 88 1
8.39915e+007 89 1
8.70717e+007 90 1
8.59924e+007 91 1
9.04439e+007 92 1
9.47559e+007 93 1
9.51221e+007 94 1
1.05456e+008 95 1
1.13072e+008 96 1
1.08653e+008 97 1
1.00004e+008 98 1
9.6869e+007 99 1
9.78545e+007 100 1
#
150 #_N_cpue_and_surveyabundance_observations
#_Units:  0=numbers; 1=biomass; 2=F
#_Errtype:  -1=normal; 0=lognormal; >0=T
#_Fleet Units Errtype
1 1 0
2 1 0
3 1 0
#_year seas index obs err
26 1 2 3.36014e+009 0.2 #_orig_obs: 1 Survey
27 1 2 2.50866e+009 0.2 #_orig_obs: 1 Survey
28 1 2 1.88698e+009 0.2 #_orig_obs: 1 Survey
29 1 2 1.41307e+009 0.2 #_orig_obs: 1 Survey
30 1 2 1.07517e+009 0.2 #_orig_obs: 1 Survey
31 1 2 8.9022e+008 0.2 #_orig_obs: 1 Survey
32 1 2 8.16746e+008 0.2 #_orig_obs: 1 Survey
33 1 2 7.88165e+008 0.2 #_orig_obs: 1 Survey
34 1 2 7.59049e+008 0.2 #_orig_obs: 1 Survey
35 1 2 7.14207e+008 0.2 #_orig_obs: 1 Survey
36 1 2 7.00235e+008 0.2 #_orig_obs: 1 Survey
37 1 2 6.79026e+008 0.2 #_orig_obs: 1 Survey
38 1 2 6.34609e+008 0.2 #_orig_obs: 1 Survey
39 1 2 5.68088e+008 0.2 #_orig_obs: 1 Survey
40 1 2 5.03844e+008 0.2 #_orig_obs: 1 Survey
41 1 2 4.62271e+008 0.2 #_orig_obs: 1 Survey
42 1 2 4.49923e+008 0.2 #_orig_obs: 1 Survey
43 1 2 4.40553e+008 0.2 #_orig_obs: 1 Survey
44 1 2 4.24812e+008 0.2 #_orig_obs: 1 Survey
45 1 2 3.94134e+008 0.2 #_orig_obs: 1 Survey
46 1 2 3.53252e+008 0.2 #_orig_obs: 1 Survey
47 1 2 3.12826e+008 0.2 #_orig_obs: 1 Survey
48 1 2 2.8611e+008 0.2 #_orig_obs: 1 Survey
49 1 2 2.5691e+008 0.2 #_orig_obs: 1 Survey
50 1 2 2.30938e+008 0.2 #_orig_obs: 1 Survey
51 1 2 2.2087e+008 0.2 #_orig_obs: 1 Survey
52 1 2 2.17789e+008 0.2 #_orig_obs: 1 Survey
53 1 2 2.09005e+008 0.2 #_orig_obs: 1 Survey
54 1 2 2.06997e+008 0.2 #_orig_obs: 1 Survey
55 1 2 2.15189e+008 0.2 #_orig_obs: 1 Survey
56 1 2 2.19317e+008 0.2 #_orig_obs: 1 Survey
57 1 2 2.14901e+008 0.2 #_orig_obs: 1 Survey
58 1 2 1.99285e+008 0.2 #_orig_obs: 1 Survey
59 1 2 1.82251e+008 0.2 #_orig_obs: 1 Survey
60 1 2 1.80187e+008 0.2 #_orig_obs: 1 Survey
61 1 2 1.81909e+008 0.2 #_orig_obs: 1 Survey
62 1 2 1.88141e+008 0.2 #_orig_obs: 1 Survey
63 1 2 1.84282e+008 0.2 #_orig_obs: 1 Survey
64 1 2 1.73076e+008 0.2 #_orig_obs: 1 Survey
65 1 2 1.64866e+008 0.2 #_orig_obs: 1 Survey
66 1 2 1.58306e+008 0.2 #_orig_obs: 1 Survey
67 1 2 1.6129e+008 0.2 #_orig_obs: 1 Survey
68 1 2 1.69384e+008 0.2 #_orig_obs: 1 Survey
69 1 2 1.77845e+008 0.2 #_orig_obs: 1 Survey
70 1 2 1.9011e+008 0.2 #_orig_obs: 1 Survey
71 1 2 1.98957e+008 0.2 #_orig_obs: 1 Survey
72 1 2 1.9413e+008 0.2 #_orig_obs: 1 Survey
73 1 2 1.85218e+008 0.2 #_orig_obs: 1 Survey
74 1 2 1.78898e+008 0.2 #_orig_obs: 1 Survey
75 1 2 1.69902e+008 0.2 #_orig_obs: 1 Survey
76 1 2 1.62157e+008 0.2 #_orig_obs: 1 Survey
77 1 2 1.64587e+008 0.2 #_orig_obs: 1 Survey
78 1 2 1.81198e+008 0.2 #_orig_obs: 1 Survey
79 1 2 2.04987e+008 0.2 #_orig_obs: 1 Survey
80 1 2 2.17097e+008 0.2 #_orig_obs: 1 Survey
81 1 2 2.2448e+008 0.2 #_orig_obs: 1 Survey
82 1 2 2.36984e+008 0.2 #_orig_obs: 1 Survey
83 1 2 2.34867e+008 0.2 #_orig_obs: 1 Survey
84 1 2 2.451e+008 0.2 #_orig_obs: 1 Survey
85 1 2 2.51942e+008 0.2 #_orig_obs: 1 Survey
86 1 2 2.4663e+008 0.2 #_orig_obs: 1 Survey
87 1 2 2.30168e+008 0.2 #_orig_obs: 1 Survey
88 1 2 2.47022e+008 0.2 #_orig_obs: 1 Survey
89 1 2 2.74374e+008 0.2 #_orig_obs: 1 Survey
90 1 2 2.80731e+008 0.2 #_orig_obs: 1 Survey
91 1 2 2.7998e+008 0.2 #_orig_obs: 1 Survey
92 1 2 2.99877e+008 0.2 #_orig_obs: 1 Survey
93 1 2 3.0412e+008 0.2 #_orig_obs: 1 Survey
94 1 2 3.14408e+008 0.2 #_orig_obs: 1 Survey
95 1 2 3.49232e+008 0.2 #_orig_obs: 1 Survey
96 1 2 3.64018e+008 0.2 #_orig_obs: 1 Survey
97 1 2 3.48179e+008 0.2 #_orig_obs: 1 Survey
98 1 2 3.22483e+008 0.2 #_orig_obs: 1 Survey
99 1 2 3.19022e+008 0.2 #_orig_obs: 1 Survey
100 1 2 3.15762e+008 0.2 #_orig_obs: 1 Survey
26 1 3 3.33982e+009 0.4 #_orig_obs: 1 CPUE
27 1 3 2.49084e+009 0.4 #_orig_obs: 1 CPUE
28 1 3 1.87059e+009 0.4 #_orig_obs: 1 CPUE
29 1 3 1.40564e+009 0.4 #_orig_obs: 1 CPUE
30 1 3 1.05969e+009 0.4 #_orig_obs: 1 CPUE
31 1 3 8.63116e+008 0.4 #_orig_obs: 1 CPUE
32 1 3 7.88602e+008 0.4 #_orig_obs: 1 CPUE
33 1 3 7.64643e+008 0.4 #_orig_obs: 1 CPUE
34 1 3 7.40826e+008 0.4 #_orig_obs: 1 CPUE
35 1 3 6.98585e+008 0.4 #_orig_obs: 1 CPUE
36 1 3 6.73682e+008 0.4 #_orig_obs: 1 CPUE
37 1 3 6.64924e+008 0.4 #_orig_obs: 1 CPUE
38 1 3 6.21773e+008 0.4 #_orig_obs: 1 CPUE
39 1 3 5.6066e+008 0.4 #_orig_obs: 1 CPUE
40 1 3 4.92635e+008 0.4 #_orig_obs: 1 CPUE
41 1 3 4.48819e+008 0.4 #_orig_obs: 1 CPUE
42 1 3 4.33474e+008 0.4 #_orig_obs: 1 CPUE
43 1 3 4.29316e+008 0.4 #_orig_obs: 1 CPUE
44 1 3 4.14074e+008 0.4 #_orig_obs: 1 CPUE
45 1 3 3.87812e+008 0.4 #_orig_obs: 1 CPUE
46 1 3 3.47182e+008 0.4 #_orig_obs: 1 CPUE
47 1 3 3.06812e+008 0.4 #_orig_obs: 1 CPUE
48 1 3 2.7782e+008 0.4 #_orig_obs: 1 CPUE
49 1 3 2.53546e+008 0.4 #_orig_obs: 1 CPUE
50 1 3 2.24959e+008 0.4 #_orig_obs: 1 CPUE
51 1 3 2.1291e+008 0.4 #_orig_obs: 1 CPUE
52 1 3 2.11219e+008 0.4 #_orig_obs: 1 CPUE
53 1 3 2.04483e+008 0.4 #_orig_obs: 1 CPUE
54 1 3 1.98914e+008 0.4 #_orig_obs: 1 CPUE
55 1 3 2.06748e+008 0.4 #_orig_obs: 1 CPUE
56 1 3 2.13315e+008 0.4 #_orig_obs: 1 CPUE
57 1 3 2.09838e+008 0.4 #_orig_obs: 1 CPUE
58 1 3 1.96301e+008 0.4 #_orig_obs: 1 CPUE
59 1 3 1.77614e+008 0.4 #_orig_obs: 1 CPUE
60 1 3 1.72343e+008 0.4 #_orig_obs: 1 CPUE
61 1 3 1.76444e+008 0.4 #_orig_obs: 1 CPUE
62 1 3 1.80761e+008 0.4 #_orig_obs: 1 CPUE
63 1 3 1.81431e+008 0.4 #_orig_obs: 1 CPUE
64 1 3 1.6896e+008 0.4 #_orig_obs: 1 CPUE
65 1 3 1.60033e+008 0.4 #_orig_obs: 1 CPUE
66 1 3 1.53841e+008 0.4 #_orig_obs: 1 CPUE
67 1 3 1.54207e+008 0.4 #_orig_obs: 1 CPUE
68 1 3 1.63179e+008 0.4 #_orig_obs: 1 CPUE
69 1 3 1.71304e+008 0.4 #_orig_obs: 1 CPUE
70 1 3 1.82318e+008 0.4 #_orig_obs: 1 CPUE
71 1 3 1.92944e+008 0.4 #_orig_obs: 1 CPUE
72 1 3 1.90607e+008 0.4 #_orig_obs: 1 CPUE
73 1 3 1.80119e+008 0.4 #_orig_obs: 1 CPUE
74 1 3 1.73681e+008 0.4 #_orig_obs: 1 CPUE
75 1 3 1.66138e+008 0.4 #_orig_obs: 1 CPUE
76 1 3 1.5726e+008 0.4 #_orig_obs: 1 CPUE
77 1 3 1.57457e+008 0.4 #_orig_obs: 1 CPUE
78 1 3 1.71899e+008 0.4 #_orig_obs: 1 CPUE
79 1 3 1.95867e+008 0.4 #_orig_obs: 1 CPUE
80 1 3 2.11398e+008 0.4 #_orig_obs: 1 CPUE
81 1 3 2.16349e+008 0.4 #_orig_obs: 1 CPUE
82 1 3 2.27759e+008 0.4 #_orig_obs: 1 CPUE
83 1 3 2.30417e+008 0.4 #_orig_obs: 1 CPUE
84 1 3 2.32814e+008 0.4 #_orig_obs: 1 CPUE
85 1 3 2.45946e+008 0.4 #_orig_obs: 1 CPUE
86 1 3 2.4058e+008 0.4 #_orig_obs: 1 CPUE
87 1 3 2.25817e+008 0.4 #_orig_obs: 1 CPUE
88 1 3 2.30644e+008 0.4 #_orig_obs: 1 CPUE
89 1 3 2.64677e+008 0.4 #_orig_obs: 1 CPUE
90 1 3 2.74339e+008 0.4 #_orig_obs: 1 CPUE
91 1 3 2.70965e+008 0.4 #_orig_obs: 1 CPUE
92 1 3 2.85062e+008 0.4 #_orig_obs: 1 CPUE
93 1 3 2.98531e+008 0.4 #_orig_obs: 1 CPUE
94 1 3 2.99788e+008 0.4 #_orig_obs: 1 CPUE
95 1 3 3.32371e+008 0.4 #_orig_obs: 1 CPUE
96 1 3 3.56254e+008 0.4 #_orig_obs: 1 CPUE
97 1 3 3.42314e+008 0.4 #_orig_obs: 1 CPUE
98 1 3 3.15083e+008 0.4 #_orig_obs: 1 CPUE
99 1 3 3.05286e+008 0.4 #_orig_obs: 1 CPUE
100 1 3 3.08317e+008 0.4 #_orig_obs: 1 CPUE

0 #_N_fleets_with_discard
#_discard_units (1=same_as_catchunits(bio/num); 2=fraction; 3=numbers)
#_discard_errtype:  >0 for DF of T-dist(read CV below); 0 for normal with CV; -1 for normal with se; -2 for lognormal
#Fleet Disc_units err_type
0 #N discard obs
#_year seas index obs err
#
0 #_N_meanbodywt_obs
1 #_DF_for_meanbodywt_T-distribution_like

2 # length bin method: 1=use databins; 2=generate from binwidth,min,max below; 3=read vector
1 # binwidth for population size comp 
10 # minimum size in the population (lower edge of first bin and size at age 0.00) 
200 # maximum size in the population (lower edge of last bin) 

-0.001 #_comp_tail_compression
1e-005 #_add_to_comp
0 #_combine males into females at or below this bin number
21 #_N_LengthBins
 10 53 70 83 94 101 107 111 114 117 120 123 125 127 130 132 135 138 142 148 200
150 #_N_Length_obs
#Yr Seas Flt/Svy Gender Part Nsamp datavector(female-male)
 26 1 1 0 0 100  10.3024 27.0632 14.71 9.7649 6.92186 6.32078 4.13649 2.94951 2.7665 2.55327 2.31925 1.4085 1.29347 1.71773 0.995501 1.26999 1.01406 0.993684 0.880381 0.617566 0.000999988
 27 1 1 0 0 100  11.5574 18.6158 20.3759 12.4235 6.54796 5.76978 3.90742 2.87792 2.76158 2.5857 2.36186 1.43333 1.31218 1.73317 0.998521 1.2672 1.00682 0.983105 0.869371 0.610319 0.000999986
 28 1 1 0 0 100  13.5665 18.6745 16.3495 14.7964 7.6527 5.67989 3.60617 2.63886 2.55376 2.42316 2.24259 1.37289 1.26283 1.67317 0.964644 1.22254 0.968392 0.941712 0.828825 0.579947 0.000999977
 29 1 1 0 0 100  9.31759 21.526 16.4844 13.933 8.66552 6.58136 3.90413 2.71459 2.55072 2.38434 2.19831 1.34849 1.24457 1.65675 0.959316 1.21947 0.967835 0.94119 0.826373 0.575125 0.000999974
